|seed |success|  nit  |  mu_check  |   mu_sum   |   G_norm   | step_norm  |
| 271 |True   |  357  |9.913580e-06|1.018643e-05|1.410525e-11|4.739816e-05|
| 270 |True   |  358  |9.927533e-06|1.009017e-05|1.561384e-11|4.478905e-05|
| 272 |True   |  395  |9.961148e-06|1.006014e-05|2.082756e-11|4.474258e-05|
| 273 |True   |  381  |9.913236e-06|1.005618e-05|1.858367e-11|4.734591e-05|
| 274 |True   |  358  |9.905857e-06|1.010791e-05|1.296700e-11|4.015767e-05|
| 276 |True   |  383  |9.959874e-06|1.007905e-05|2.687343e-11|5.642972e-05|
| 278 |True   |  355  |9.950947e-06|1.023549e-05|1.660850e-11|4.244486e-05|
| 275 |True   |  358  |9.926251e-06|1.009438e-05|2.029479e-11|5.271079e-05|
| 277 |True   |  390  |9.974870e-06|1.007386e-05|2.456597e-11|4.953492e-05|
| 259 |True   | 1228  |9.976882e-06|1.007589e-05|1.017836e-11|2.713222e-05|
| 279 |True   |  379  |9.993293e-06|1.012432e-05|1.767636e-11|3.863900e-05|
| 280 |True   |  371  |9.978839e-06|1.015472e-05|1.316742e-11|4.090534e-05|
| 282 |True   |  357  |9.951307e-06|1.010109e-05|1.513724e-11|4.349116e-05|
| 288 |True   |  361  |9.951637e-06|1.007878e-05|1.139014e-11|3.582677e-05|
| 281 |True   |  474  |9.927097e-06|1.013720e-05|2.058614e-11|5.911052e-05|
| 283 |True   |  363  |9.964187e-06|1.010584e-05|1.417526e-11|4.051272e-05|
| 284 |True   |  393  |9.998230e-06|1.009722e-05|2.328012e-11|4.639329e-05|
| 290 |True   |  380  |9.960920e-06|1.017821e-05|1.530910e-11|4.769193e-05|
| 287 |True   |  392  |9.984221e-06|1.008322e-05|1.561689e-11|3.687876e-05|
| 286 |True   |  359  |9.991588e-06|1.014889e-05|1.242383e-11|3.633531e-05|
| 285 |True   |  373  |9.957303e-06|1.010028e-05|1.182748e-11|3.595085e-05|
| 289 |True   |  363  |9.928167e-06|1.006694e-05|1.298890e-11|3.814075e-05|
| 291 |True   |  354  |9.958320e-06|1.016135e-05|1.782151e-11|4.765184e-05|
| 293 |True   |  358  |9.996057e-06|1.027152e-05|2.057765e-11|5.762100e-05|
| 292 |True   |  392  |9.988990e-06|1.008799e-05|1.751139e-11|3.804962e-05|
| 295 |True   |  388  |9.991959e-06|1.010204e-05|2.346517e-11|5.045444e-05|
| 297 |True   |  377  |9.930481e-06|1.005602e-05|2.084383e-11|5.106233e-05|
| 298 |True   |  407  |9.951823e-06|1.005082e-05|1.277292e-11|3.277307e-05|
| 294 |True   |  595  |9.967845e-06|1.006685e-05|9.963102e-12|2.713585e-05|
| 299 |True   |  386  |9.982437e-06|1.008266e-05|2.630739e-11|5.017825e-05|
| 301 |True   |  353  |9.977529e-06|1.024319e-05|3.007195e-11|6.542426e-05|
| 296 |True   |  394  |9.946315e-06|1.004532e-05|1.279096e-11|3.273403e-05|
| 300 |True   |  363  |9.981500e-06|1.013508e-05|1.535526e-11|4.193431e-05|
| 304 |True   |  380  |9.981788e-06|1.008079e-05|1.706169e-11|3.826017e-05|
| 302 |True   |  389  |9.964052e-06|1.016883e-05|1.167223e-11|4.260299e-05|
| 305 |True   |  385  |9.954353e-06|1.005950e-05|1.383298e-11|3.693574e-05|
